WEB_ADDRESS,RECALL_NUMBER,PRODUCT_DESCRIPTION,TRADE_NAME,RECALL_CLASS,CENTER,CENTER_CLASSIFICATION_DT,POSTED_INTERNET_DT,TERMINATION_DT,FIRM_NAME,MANUFACTURER_RECALL_REASON
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215007,Z-2448-2025,"Brand Name: Dexcom G7 Continuous Glucose Monitoring System
Product Name: Dexcom G7 CGM watchOS App
Model/Catalog Number: SW13355
Software Version: versions 2.8.0 and earlier
Product Description: Dexcom G7 CGM watchOS App - The watchOS app is installed along with the iOS phone app and the versions used of each are the same for each user. The watchOS app cannot be installed independently from the iOS phone app
Component: Dexcom G7 CGM iOS App
",Dexcom G7 Continuous Glucose Monitoring System,1,CDRH,2025/09/04 ,2025/09/04 21:06:18,,"Dexcom, Inc.","The affected devices are the Dexcom G7 Continuous Glucose Monitoring System (CGM System) using iOS, watchOS and Android App software (versions 2.8.0 or earlier) and Dexcom ONE+ CGM System using iOS and Android App software (versions 1.4.0 or earlier), henceforth referred to as the "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215208,Z-2524-2025,"Smiths Medical CADD"" Yellow Medication Cassette Reservoir with flow stop, clamp and female Luer. Non-vented stopper included  100mL, Product Code 21-7300-24
",Smiths Medical,2,CDRH,2025/09/04 ,2025/09/04 21:06:33,,ICU Medical Inc.,Certain CADD 50 mL and 100 mL Medication Cassette Reservoirs may exhibit weakened medication bag welds along the bag perimeter inside the plastic housing.  This could result in medication leakage along the bag perimeter.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215211,Z-2526-2025,"Smiths Medical CADD Medication Cassette Reservoir with flow stop, clamp and female Luer. Non-vented stopper included. 100mL, Product Code 21-7302-24
",Smiths Medical,2,CDRH,2025/09/04 ,2025/09/04 21:06:33,,ICU Medical Inc.,Certain CADD 50 mL and 100 mL Medication Cassette Reservoirs may exhibit weakened medication bag welds along the bag perimeter inside the plastic housing.  This could result in medication leakage along the bag perimeter.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215580,Z-2518-2025,"Merge Hemo, Model RCSV2, Model/Catalog Number 99-01172-00, software versions 11.1 and 11.1.1
Product Description: The Merge Hemo, Model RCSV2 device is a hemodynamics recording computer system that monitors, measures, displays, records and stores various physiologic and blood flow parameters based on the output from one or more electrodes, transducers, or measuring devices. The system is used for documenting and monitoring patients undergoing diagnostic and interventional catheter-based procedures. The procedures can be performed in the clinical areas of invasive cardiology, interventional radiology, and cardiac electrophysiology.

",Merge Hemo,2,CDRH,2025/09/04 ,2025/09/04 21:06:29,,"Merge Healthcare, Inc.","Merge Healthcare has been informed by Schiller AG (Baar, Switzerland) of an issue with the Schiller ARGUS PB-3000 Patient Data Module (PDM) where certain units trigger an error message on the Merge Hemo Client ("
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215569,Z-2517-2025,"FloPatch FP120, REF: FP120-FOT01-005",FloPatch,3,CDRH,2025/09/04 ,2025/09/04 21:06:26,,Flosonics Medical (R/A 1929803 ONTARIO CORP.),Flowmeter patch as a human readable expiry date on the outer shipping packaging that reads 2025-06-20 when it should read 2026-06-20.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214583,Z-2515-2025,"Platelia Toxo IgM Catalog Number 26211
UDI Code: 03610520005552

The Platelia Toxo IgM assay is a semi-quantitative immunocapture enzyme immunoassay kit for the detection of IgM antibodies to Toxoplasma gondii in human serum, plasma or cord blood specimens.",Platelia Toxo IgM,2,CDRH,2025/09/04 ,2025/09/04 21:06:25,,"Bio-Rad Laboratories, Inc.",Due to a risk of false positive results that could lead to unnecessary medical treatment.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215205,Z-2519-2025,"Brand Name: 900-00218 Sterile Cover 10-Pack Shipper Box Assembly
Product Name: 900-00218 Sterile Cover 10-Pack Shipper Box Assembly
Model/Catalog Number: 900-00218 Sterile Cover 10-Pack Shipper Box Assembly
Software Version: Not Applicable
Product Description: Sterile Cover
Component: Lumicell Direct Visualization System (DVS) / PMA # P230014
",900-00218 Sterile Cover 10-Pack Shipper Box Assembly,2,CDRH,2025/09/04 ,2025/09/04 21:06:28,,"Lumicell, Inc.","The potential of the elastic bands included in the kit detaching or fracturing during surgical procedures. As a result, these failures may pose a risk of retained foreign bodies in the surgical cavity and potentially leading to surgical site infections."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215514,Z-2507-2025,"Brand Name: MediHoney¿
Product Name: MediHoney¿ HCS Sheet Dressing with Leptospermum
Model/Catalog Number: 31612, 31622, 31644
Product Description: MEDIHONEY¿ HCS SHEET DRESSING with LEPTOSPERMUM HONEY is a moist wound dressing made of Leptospermum Honey (+15) in combination with a hydrogel collodial gelling agent. The gelling agent is contained within the dressing mass. The dressing contains 63%, by weight, Leptospermum Honey. As wound exudate is absorbed, the dressing   which has a low pH and high osmolarity   forms a gel. This assists in maintaining a moist environment for optimal wound healing, aids in autolytic debridement, and allows for non-traumatic removal. This product is an occlusive dressing, and does require a secondary dressing.
",MediHoney¿,2,CDRH,2025/09/03 ,2025/09/03 21:06:54,,Integra LifeSciences Corp. (NeuroSciences),Packaging failures were identified which could lead to a breach in the sterile barrier. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214966,Z-2502-2025,"Philips Azurion System configured with a 1 Phase UPS. Azurion family (R1.x, R2.x). Labeled as the following with corresponding model numbers: 

1. Azurion 3 M12, Model Number 722063. 

2. Azurion 3 M15, Model Number 722064. 

3. Azurion 7 B12, Model Number 722067. 

4. Azurion 7 B20, Model Number 722068. 

5. Azurion 7 M12, Model Number 722078. 

6. Azurion 7 M20, Model Number 722079. 

7. Azurion 3 M12, Model Number 722221. 

8. Azurion 3 M15, Model Number 722222. 

9. Azurion 7 M12, Model Number 722223. 

10. Azurion 7 M20, Model Number 722224. 

11. Azurion 7 B12, Model Number 722225. 

12. Azurion 7 B20, Model Number 722226. 

13. Azurion 5 M12, Model Number 722227. 

14. Azurion 5 M20, Model Number 722228. 

15. Azurion 7 M20, Model Number 722282.",Philips Azurion,2,CDRH,2025/09/03 ,2025/09/03 21:06:46,,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,"Philips Azurion and Allura systems configured
with a 1 Phase Uninterruptible Power Supply (UPS) have the potential of shutting down and/or not starting up, if power to the system is lost.  "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215110,Z-2482-2025,"DLP Left Heart Vent Catheter Malleable body and vented connector, SUCTION 12115 LV VENT 15FR, Model Number 12115","DLP"" Left Heart Vent Catheter",1,CDRH,2025/09/03 ,2025/09/03 21:06:40,,Medtronic Perfusion Systems,The catheters may not retain their shape.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215512,Z-2505-2025,"Brand Name: MediHoney ¿
Product Name: MediHoney¿ Paste
Model/Catalog Number: 31505
Product Description: MediHoney¿ Paste with Active Leptospermum Honey is a moist dressing made of 100% Active Leptospermum medical grade Honey. The dressing helps maintain a moist environment conducive to wound healing and helps aid and support autolytic debridement. The dressing can be removed without causing trauma to the wound when a primary dressing is used.
",MediHoney ¿,2,CDRH,2025/09/03 ,2025/09/03 21:06:54,,Integra LifeSciences Corp. (NeuroSciences),Packaging failures were identified which could lead to a breach in the sterile barrier. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215107,Z-2480-2025,"DLP Left Heart Vent Catheter Malleable body and vented connector, SUCTION 12113 LV VENT 13FR, Model Number 12113","DLP"" Left Heart Vent Catheter",1,CDRH,2025/09/03 ,2025/09/03 21:06:40,,Medtronic Perfusion Systems,The catheters may not retain their shape.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215515,Z-2508-2025,"Brand Name: MediHoney¿
Product Name: MediHoney¿ Adhesive Hydrogel Sheet Dressing
Model/Catalog Number: 31720, 31740
Product Description: MEDIHONEY¿ Adhesive Hydrogel Sheet Dressing with
Leptospermum Honey is a moist wound dressing made of
Leptospermum Honey (+15) in combination with a hydrogel gelling agent, surrounded by an adhesive border. The gelling agent is contained within the dressing mass. The dressing contains 100% Leptospermum Honey. As wound exudate is absorbed, the dressing   which has a low pH and high osmolarity   forms a gel. This assists in maintaining a moist environment for optimal wound healing, aids in autolytic debridement, and allows for non-traumatic removal. This product is an occlusive dressing, and does not require a secondary dressing.
",MediHoney¿,2,CDRH,2025/09/03 ,2025/09/03 21:06:54,,Integra LifeSciences Corp. (NeuroSciences),Packaging failures were identified which could lead to a breach in the sterile barrier. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215519,Z-2512-2025,"Brand Name: CVS Honey Pad
Product Name: CVS Honey Pad
Model/Catalog Number: 9370613, 937404
Product Description: Infused with natural medical-grade honey

Manuka (Leptospermum) honey is a medical-grade honey that is harvested from bees in New Zealand. Researchers have found that this species has unique components that make it ideal for wounds.
",CVS Honey Pad,2,CDRH,2025/09/03 ,2025/09/03 21:06:54,,Integra LifeSciences Corp. (NeuroSciences),Packaging failures were identified which could lead to a breach in the sterile barrier. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214944,Z-2514-2025,"NobelBiocare Tri-Lobe-compatible WP X 6.0mm Engaging Titanium Base, REF: 9000662","NobelBiocare"" Tri-Lobe-compatible WP X 6.0mm Engaging Titanium Base",2,CDRH,2025/09/03 ,2025/09/03 21:06:49,,Preat Corp,"Engaging titanium base was manufactured 180 degrees around the post from where it should be located in relation to the connection geometry; if the flat is on the wrong side of the post, the crown will not fit onto the abutment in the correct orientation, resulting in restoration delay."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214967,Z-2503-2025,"Philips Allura System configured with a 1 Phase UPS. Allura family (R1.x, R2.x). 

Labeled as the following with corresponding model numbers: 

1. Allura Xper FD10, Model Number 722003

2. Allura Xper FD10/10, Model Number 722005

3. Allura Xper FD20, Model Number 722006

4. Allura Xper FD20 Biplane, Model Number 722008

5. Allura Xper FD10, Model Number 722010

6. Allura Xper FD10/10, Model Number 722011

7. Allura Xper FD20, Model Number 722012

8. Allura Xper FD20 Biplane, Model Number 722013

9. Allura Xper FD20 OR Table, Model Number 722023

10. Allura Xper FD10, Model Number 722026

11. Allura Xper FD10/10, Model Number 722027

12. Allura Xper FD20, Model Number 722028

13. Allura Xper FD20/10, Model Number 722029

14. Allura Xper FD20 OR Table, Model Number 722035

15. Allura Xper FD20/20, Model Number 722038

16. Allura Xper FD20/15, Model Number 722058

17. Allura Xper FD20/15 OR Table, Model Number 722059.",Philips Allura,2,CDRH,2025/09/03 ,2025/09/03 21:06:46,,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,"Philips Azurion and Allura systems configured
with a 1 Phase Uninterruptible Power Supply (UPS) have the potential of shutting down and/or not starting up, if power to the system is lost."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215327,Z-2504-2025,"Interventional Fluoroscopic X-Ray System - Philips Allura Xper Series. Labeled as the following with corresponding model numbers:

1. Allura Xper FD10, Model Number 722003. 

2. Allura Xper FD10/10, Model Number 722005. 

3. Allura Xper FD20, Model Number 722006. 

4. Allura Xper FD20 Biplane, Model Number 722008. 

5. Allura Xper FD10, Model Number 722010. 

6. Allura Xper FD10/10, Model Number 722011. 

7. Allura Xper FD20, Model Number 722012. 

8. Allura Xper FD20 Biplane, Model Number 722013. 

9. Allura Xper FD20 OR Table, Model Number 722023. 

10. Allura Xper FD10, Model Number 722026. 

11. Allura Xper FD10/10, Model Number 722027. 

12. Allura Xper FD20, Model Number 722028. 

13. Allura Xper FD20/10, Model Number 722029. 

14. Allura Xper FD20 OR Table, Model Number 722035. 

15. Allura Xper FD20/20, Model Number 722038. 

16. Allura Xper FD20/15, Model Number 722058.

510(k) Numbers: K102005, K130842, K130638, K133292, K141979, K161563, K162859.",Philips Allura Xper Series,2,CDRH,2025/09/03 ,2025/09/03 21:06:44,,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,Potential that a component (air baffle) may be missing in some Nehalem FlexVision-2 PCs that are part of the Allura Xper series.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215516,Z-2509-2025,"Brand Name: MediHoney¿
Product Name: MediHoney¿ Hydrogel
Model/Catalog Number: 31620, 31640
Product Description: MEDIHONEY¿ Non-Adhesive Hydrogel Sheet Dressing with Leptospermum Honey is a moist wound dressing made of Leptospermum Honey (+15) in combination with a hydrogel gelling agent. The gelling agent is contained within the dressing mass. The dressing contains 100%, Leptospermum Honey. As wound exudate is absorbed, the dressing   which has a low pH and high osmolarity  forms a gel. This assists in maintaining a moist environment for optimal wound healing, aids in autolytic debridement, and allows for non-traumatic removal. This product is an occlusive dressing, and does require a secondary dressing.
",MediHoney¿,2,CDRH,2025/09/03 ,2025/09/03 21:06:54,,Integra LifeSciences Corp. (NeuroSciences),Packaging failures were identified which could lead to a breach in the sterile barrier. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215109,Z-2481-2025,"DLP Left Heart Vent Catheter Malleable body and vented connector, SUCTION 12110 LV VENT 10FR, Model Number 12110","DLP"" Left Heart Vent Catheter",1,CDRH,2025/09/03 ,2025/09/03 21:06:40,,Medtronic Perfusion Systems,The catheters may not retain their shape.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215513,Z-2506-2025,"Brand Name: MediHoney ¿
Product Name: MediHoney ¿ Tube
Model/Catalog Number: 31515 and 31535
Product Description: MediHoney¿ Paste with Active Leptospermum Honey is a moist dressing made of 100% Active Leptospermum medical grade Honey. The dressing helps maintain a moist environment conducive to wound healing and helps aid and support autolytic debridement. The dressing can be removed without causing trauma to the wound when a primary dressing is used.
",MediHoney ¿,2,CDRH,2025/09/03 ,2025/09/03 21:06:54,,Integra LifeSciences Corp. (NeuroSciences),Packaging failures were identified which could lead to a breach in the sterile barrier. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215517,Z-2510-2025,"Brand Name: MediHoney¿
Product Name: MediHoney¿ Hydrogel Adhesive Sheet
Model/Catalog Number: 31722, 31744
Product Description: MEDIHONEY¿ HCS ADHESIVE SHEET DRESSING with LEPTOSPERMUM HONEY is a moist wound dressing made of Leptospermum Honey (+15) in combination with a hydrogel colloidal gelling agent, surrounded by an adhesive border. The gelling agent is contained within the dressing mass. The dressing contains 63%, by weight, Leptospermum Honey. As wound exudate is absorbed, the dressing   which has a low pH and high osmolarity   forms a gel. This assists in maintaining a moist environment for optimal wound healing, aids in autolytic debridement, and allows for non-traumatic removal. This product is an occlusive dressing, and does not require a secondary dressing.
",MediHoney¿,2,CDRH,2025/09/03 ,2025/09/03 21:06:54,,Integra LifeSciences Corp. (NeuroSciences),Packaging failures were identified which could lead to a breach in the sterile barrier. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215518,Z-2511-2025,"Brand Name: MediHoney¿
Product Name: MediHoney¿ HCS Surgical Adhesive Sheet
Model/Catalog Number: 31738
Product Description: MEDIHONEY¿ HCS SURGICAL ADHESIVE SHEET DRESSINGS with LEPTOSPERMUM HONEY is a moist wound dressing made of Leptospermum Honey (+15) in combination with a hydrogel colloidal gelling agent, surrounded by an adhesive border. The gelling agent is contained within the dressing mass. As wound exudate is absorbed, the dressing   which has a low pH and high osmolarity   forms a gel. This assists in maintaining a moist environment for optimal wound healing, aids and supports autolytic debridement, and allows for non-traumatic removal. The product is an occlusive dressing, and does not require a secondary dressing.
",MediHoney¿,2,CDRH,2025/09/03 ,2025/09/03 21:06:54,,Integra LifeSciences Corp. (NeuroSciences),Packaging failures were identified which could lead to a breach in the sterile barrier. 
